episode,score,ma,std
0,0.5124999885447323,0.5124999885447323,0.0
1,0.7419999834150076,0.6272499859798699,0.11474999743513764
2,0.8804999803192913,0.711666650759677,0.15175875985480614
3,0.8504999809898436,0.7463749833172187,0.14452351345464948
4,0.929499979224056,0.7829999824985862,0.14857724931213953
5,0.8799999803304672,0.7991666488038996,0.1403666793607782
6,1.3269999703392386,0.8745714090232338,0.22583929125613406
7,1.5924999644048512,0.9643124784459359,0.31780839994971904
8,1.9524999563582242,1.0741110871028567,0.4315386314578327
9,2.053999954089522,1.1720999738015234,0.5040034014215045
10,2.164499951619655,1.2623181536031718,0.5588559322225706
11,2.4724999447353184,1.3631666361975174,0.6310054445798368
12,3.357499924954027,1.5165768891787874,0.8061985127439872
13,4.7279998943209645,1.7459642466889431,1.1347122488076484
14,5.294999881647527,1.9825666223528486,1.4090647040259572
15,4.575499897729605,2.1446249520638956,1.5017707597381633
16,5.194499883893878,2.3240293598186,1.6240766196574723
17,6.2744998597539965,2.5434999431483445,1.8193226431318206
18,9.955499777477234,2.933605197586707,2.4238411153791053
19,9.650499784294515,3.2694499269220976,2.7792620292439114
20,14.527999675273895,3.805571343510278,3.6200824861704404
21,14.188999682851136,4.277545358934862,4.14575257479525
22,20.605499539431186,4.98745641026079,5.246657360948064
23,21.916999510116874,5.6928540394214595,6.1501960661763135
24,23.479499475192277,6.404319856852293,6.9613448277796675
25,25.91249942081049,7.15463445546607,7.789143932575418
26,31.787999289482833,8.066981301170394,8.94793237776846
27,33.346999254636465,8.969839085222754,9.960678728199664
28,36.41499918606132,9.916223916286153,10.994177942163345
29,35.42649920815602,10.76656642601515,11.739347205084842
30,37.566999160312115,11.631096514218276,12.481549736176285
31,38.182999146543445,12.460843471478437,13.124921156065268
32,38.26099914480001,13.24266637067,13.660283784657318
33,38.24849914507941,13.978132040505571,14.105496835030376
34,38.02149915015325,14.665085386495502,14.468071471078474
35,38.25099914502353,15.320249657565727,14.782892611861456
36,38.53999913856387,15.94781045434946,15.060065202590904
37,38.04799914956093,16.529394367381343,15.275859085736482
38,38.42149914121255,17.090730387223168,15.470689006539361
39,38.04449914963916,17.61457460628357,15.622444134849976
40,38.25899914484471,18.11809715600457,15.755934043654406
41,38.01949915019795,18.59194006062822,15.860150290763157
42,38.036999149806796,19.044150737120745,15.946261852519042
43,37.80549915498123,19.47054501934485,16.01006000977882
44,38.23699914533645,19.887577333255773,16.071038498844583
45,37.24899916741997,20.26499954704195,16.095765653851988
46,37.744999156333506,20.636914432346025,16.122165411777907
47,37.623999159038064,20.990812030818777,16.136777084610813
48,37.42249916354194,21.326152584547824,16.139366067216976
49,37.09499917086214,21.641529516274108,16.12895601565059
50,37.703499157261106,21.956470097469932,16.124569859247668
51,37.494499161932616,22.255278348709602,16.110720789364798
52,37.816499154735354,22.548886288445935,16.097849124663377
53,37.500999161787334,22.825777267581888,16.07498927800232
54,37.92549915229902,23.100317665485836,16.055438757282882
55,37.312499166000634,23.35410662085217,16.02237300798617
56,37.41399916373193,23.6007714023062,15.988116727026513
57,37.46549916258082,23.83981843265576,15.952110071786771
58,37.39999916404486,24.06965200437422,15.912904490315636
59,37.91399915255606,24.300391123510583,15.878960264686691
60,36.55649918289855,24.501310927762844,15.824981514080903
61,37.77649915562942,24.715426866921984,15.785671651477172
62,37.801999155059455,24.92315023657496,15.745072605714657
63,37.770999155752364,25.12389787593711,15.70263147838397
64,37.95849915156141,25.321353280177487,15.661241423758387
65,37.6164991592057,25.50764336925367,15.614543307843599
66,37.86349915368483,25.692059127230255,15.56982831253527
67,37.816499154735354,25.870359715870034,15.523677526258075
68,37.95349915167317,26.045477678707762,15.478286161227947
69,37.34349916530773,26.20687798565919,15.42570138118624
70,38.027999150007965,26.373372649945793,15.379897785833005
71,37.888499153126034,26.533304962489964,15.332058672862466
72,37.704999157227576,26.686341869267192,15.281954052922227
73,37.68349915770814,26.83495210289477,15.231362521186494
74,37.88549915319309,26.982292730232082,15.18247775571545
75,37.895999152958396,27.12589413053111,15.133447651584241
76,37.804499155003576,27.264577312667118,15.08338973619287
77,38.00499915052205,27.40227502853705,15.035020429500982
78,37.41149916378781,27.52897406822377,14.981406144526675
79,38.03749914979562,27.660330631743413,14.93318812702152
80,37.56849916027859,27.78265369999693,14.880996422638095
81,38.126499147806314,27.908798156677538,14.833489933938196
82,37.354999165050685,28.02260780738083,14.779835816585477
83,38.012499150354415,28.14153508527337,14.731495349684852
84,37.40149916401133,28.25047583914088,14.678580788604894
85,37.4049991639331,28.356923784777997,14.625953836655073
86,36.32099918816239,28.448464881368622,14.566411789710012
87,37.18549916883931,28.54774936190806,14.51298751331098
88,37.72849915670231,28.650903853984396,14.463630524944108
89,37.34249916533008,28.747477135221573,14.41187880488571
90,37.40149916401133,28.842576278395086,14.360841013129614
91,37.465999162569645,28.936309135831767,14.310541414563637
92,37.392499164212495,29.027235910330482,14.260089824960586
93,37.74599915631116,29.119988710819637,14.212211258211221
94,37.80549915498123,29.211415136547654,14.16497429659902
95,36.92299917470664,29.29174413694515,14.112740351789578
96,37.30299916621298,29.37433439497884,14.063106964964346
97,37.294499166402964,29.455152402850516,14.013795584973142
98,37.91599915251136,29.540615501331935,13.968484214523814
99,37.49399916194379,29.620149337938056,13.920977093015079
100,37.640499158669265,29.9914293296393,13.631818000472627
101,37.35199916511774,30.357529321456326,13.329625707657097
