episode,score,ma,std
0,0.4599999897181988,0.4599999897181988,0.0
1,0.7729999827221036,0.6164999862201512,0.1564999965019524
2,0.8204999816603958,0.6844999847002328,0.1599254999158137
3,0.9044999797828496,0.739499983470887,0.16809855364282017
4,0.8624999807216227,0.7640999829210341,0.1581971519378128
5,0.9524999787099659,0.7954999822191894,0.16057734018425607
6,1.3564999696798623,0.875642837570714,0.24624939105581242
7,1.3214999704621733,0.9313749791821464,0.2734984799429714
8,1.6739999625831843,1.0138888662267063,0.34779085992454617
9,1.4119999684393405,1.0536999764479698,0.3508945062205962
10,1.703999961912632,1.1128181569447573,0.38325342483621155
11,2.7659999381750824,1.2505833053806177,0.5860158012975387
12,2.473499944712967,1.3446538160984907,0.650529899175298
13,2.7324999389238656,1.443785682014589,0.7216051567391086
14,3.376999924518168,1.5726666315148274,0.8476697018498055
15,3.6769999178126453,1.7041874619084412,0.9659714595322626
16,4.259499904792756,1.8544999585486952,1.113424501729258
17,5.071499886643141,2.0332221767761642,1.309140499039156
18,5.629999874159694,2.222526266112139,1.5062187635527522
19,5.626999874226749,2.3927499465178697,1.6449334763269414
20,6.485999855026603,2.5876666088278095,1.826693278840217
21,7.026499842945486,2.7894317558331583,2.0099820631770244
22,7.570499830786138,2.9973042808311137,2.1943145202690353
23,8.18449981706217,3.2134374281740747,2.385120939917823
24,8.292999814637005,3.4166199236325916,2.5400875687997666
25,8.106499818805606,3.5969999196007842,2.6490211134263504
26,8.431999811530114,3.7760739896722413,2.755207427758604
27,8.95349979987368,3.960982054322293,2.8710993751962444
28,9.3434997911565,4.146586114213128,2.9872280165674954
29,8.299999814480543,4.285033237555374,3.030171736897235
30,9.081999797001481,4.439774094311701,3.09904680511932
31,9.557499786373228,4.599703022188624,3.177555408574802
32,10.71649976046756,4.785060499106168,3.3000499367810776
33,9.873499779310077,4.934720477935694,3.362909957106396
34,10.269999770447612,5.087157029150321,3.431632133383975
35,8.034499820414931,5.169027662241004,3.4181256932285686
36,7.0479998424649235,5.219810694138948,3.3853584333341495
37,12.735499715339392,5.417591984170539,3.550549373772761
38,13.201499704923481,5.617179361625743,3.714417103007907
39,14.179999683052301,5.831249869661406,3.9037409197787394
40,14.050499685946852,6.031719377375684,4.0589440093971305
41,15.689499649312348,6.2616665267075104,4.272079972016696
42,17.322499612811953,6.518895203128544,4.53929840693745
43,17.84399960115552,6.776283939447339,4.794333602586573
44,20.13249955000356,7.073088730793033,5.133316521910565
45,23.04499948490411,7.42030418196936,5.58598493139605
46,26.359999410808086,7.8232764208808225,6.165153198290979
47,28.102499371860176,8.24576023235956,6.753251679953352
48,31.199999302625656,8.714214090936418,7.430290577949955
49,33.39399925358593,9.207809794189409,8.126698770505605
50,35.847499198745936,9.730156645259145,8.853845446841287
51,36.84449917646125,10.251586309320723,9.526248037967983
52,37.55849916050211,10.766811080097732,10.141049756753032
53,37.91399915255606,11.269536785143256,10.69258085632757
54,38.597499137278646,11.766408827909354,11.206433570841627
55,38.829999132081866,12.249687226198148,11.669930152923778
56,38.206499146018174,12.705069891458148,12.058645373717816
57,38.52049913899973,13.150163499174383,12.417568904506869
58,38.74149913405999,13.58391495061312,12.747339500085312
59,38.79999913275242,14.004183020315443,13.046352352255232
60,38.9364991297014,14.412909513911933,13.320678163205354
61,38.50149913942441,14.8014351530331,13.556791885379234
62,38.54399913847446,15.178301248040107,13.772258268952573
63,38.77549913330004,15.547007464997296,13.974115847230955
64,39.10599912591279,15.909453490549843,14.166127369806507
65,38.2109991459176,16.247355697449354,14.319920909225361
66,38.62799913659692,16.58139515176499,14.46941503252694
67,38.13299914766103,16.898330504645813,14.595037055488673
68,38.55799913816154,17.212238745711257,14.71830633229838
69,38.915499130170794,17.522285322632104,14.838016732525887
70,38.75999913364649,17.821408052364703,14.944196501247326
71,38.92249913001433,18.114478761776507,15.044116410280063
72,38.3954991417937,18.39230095876304,15.125555280997684
73,38.0764991489239,18.65830363700846,15.193948144326434
74,38.04549914961681,18.91679957717657,15.255250590856216
75,38.50299913939089,19.174512729310965,15.318019955139432
76,38.182999146543445,19.421376189275023,15.369645384314754
77,38.90599913038314,19.67117904749436,15.427325556357413
78,38.359999142587185,19.907746390470216,15.4710984080349
79,38.57349913781509,20.14106829981203,15.513337482103745
80,38.012499150354415,20.36170324858416,15.543064891966786
81,38.23349914541468,20.57965197903331,15.572036428090803
82,38.260499144811185,20.792674234042682,15.59768598107262
83,38.33199914321303,21.001475721056618,15.620824677246743
84,38.44799914062023,21.206728937757365,15.642195560706892
85,38.12949914773926,21.40350533554785,15.656451273177263
86,38.41099914144725,21.59899377009842,15.671422924481949
87,38.34849914284423,21.789329058425075,15.682935174998226
88,37.63649915875867,21.96738714944006,15.683779348911015
89,38.28449914427474,22.14868839382711,15.689909360391356
90,38.45399914048612,22.327867632801386,15.695780423283978
91,38.200999146141115,22.50040167098986,15.6967707321034
92,37.95849915156141,22.666617772931488,15.69334344308523
93,38.211499145906416,22.83198885136739,15.690900027888265
94,38.381999142095445,22.995673170217163,15.68856970221062
95,38.19049914637581,23.153952607468813,15.682707947219686
