episode,score,ma,std
0,0.5434999878518283,0.5434999878518283,0.0
1,0.8234999815933406,0.6834999847225844,0.13999999687075615
2,0.8049999820068479,0.7239999838173389,0.12785603597754538
3,1.0314999769441784,0.8008749820990488,0.17317525959084692
4,1.142499974463135,0.8691999805718661,0.20655497595731673
5,1.1339999746531249,0.9133333129187425,0.21282125566808172
6,1.0514999764971436,0.9330714077156569,0.20287934535641663
7,1.2189999727532268,0.9688124783453532,0.21203064420978326
8,1.0979999754577876,0.9831666446911793,0.20398556137872656
9,1.873999958112836,1.072249976033345,0.32995705422533017
10,2.8289999367669223,1.2319545179182156,0.5950039001539692
11,3.007999932765961,1.379958302488861,0.7519863654469668
12,3.232999927736819,1.5224999659694733,0.8751012932559734
13,4.40649990150705,1.7284999613650147,1.1237304331586464
14,3.8359999142587187,1.8689999582245949,1.2062126270377789
15,4.016499910224229,2.0032187052245716,1.2783718848470706
16,4.269499904569239,2.1365293640095517,1.3499818266817234
17,5.9109998678788545,2.3462221697800687,1.5712135105748086
18,9.834499780181796,2.7403420440117388,2.265993875880737
19,11.052999752946198,3.155974929458462,2.856616013237194
20,16.897499622311443,3.8103332481657466,4.041703558976217
21,19.226499570254237,4.51106808098795,5.089643049509683
22,25.22599943615496,5.411717270343038,6.528698369133783
23,27.201499391999096,6.319624858745374,7.733480381484538
24,30.102499327156693,7.270939837481826,8.89575486334994
25,33.98949924027547,8.298576737589274,10.123821495935942
26,37.585999159887436,9.38329608656328,11.370478803691004
27,37.66299915816635,10.393285481977676,12.337442556951641
28,37.77549915565178,11.33749974658713,13.112090546664279
29,37.513999161496756,12.210049727084117,13.721333091429276
30,37.61349915927276,13.02951583779988,14.22488441058244
31,38.30999914370477,13.819530941109408,14.675551846392436
32,38.43049914101139,14.565317856257954,15.054691729743295
33,38.37449914226308,15.265587894081634,15.367505613728287
34,38.09899914842099,15.917971072777043,15.616764174516547
35,38.33599914312363,16.540694074731118,15.832915850383069
36,38.33449914315715,17.129715833337226,16.01237442905688
37,37.9209991523996,17.676854868049393,16.146988255147853
38,37.69649915741756,18.190179080597293,16.249708729842485
39,38.03749914979562,18.686362082327253,16.341768975133185
40,38.13999914750457,19.160841035136457,16.417829528264754
41,38.110499148163946,19.61202337116092,16.476455044332326
42,37.89549915296957,20.037220482365772,16.51525114775047
43,37.29599916636944,20.429465452456768,16.52786706863005
44,37.27299916688353,20.80376620166625,16.53071029836813
45,37.71449915701523,21.17139083113036,16.534978287634008
46,37.4899991620332,21.51859526370276,16.526757418023916
47,37.463499162625524,21.85078076159698,16.511503376404697
48,36.750499178562315,22.154856647657496,16.477380081882632
49,37.76499915588647,22.467059497822074,16.457522098981354
50,37.008999172784385,22.752195569880158,16.419633907142757
51,36.72299917917699,23.02086487005894,16.373790670162187
52,36.72199917919934,23.279376838155933,16.32536645345402
53,37.31699916590005,23.53933280718823,16.2838467668389
54,37.3179991658777,23.789854013709856,16.23981512260513
55,37.607999159395696,24.036606605597107,16.197866487066808
56,37.198999168537554,24.26752577336799,16.14787930146866
57,37.70049915732816,24.49912876274661,16.103283021144033
58,37.98249915102497,24.727660464242856,16.06081234351181
59,37.6039991594851,24.94226610916356,16.011489967156532
60,37.412999163754286,25.14670435596013,15.958469844382586
61,37.51849916139618,25.34624943346716,15.905786592678046
62,37.55099916066975,25.539975619613234,15.852606044062103
63,36.7004991796799,25.714358800239282,15.789055513728147
64,37.504999161697924,25.895753267338645,15.734193035065552
65,37.47799916230142,26.071241841504747,15.678507702043023
66,37.38049916448072,26.2400367269223,15.62136892961898
67,37.76599915586412,26.409536174406735,15.56802642031791
68,37.22349916798994,26.566260275763014,15.508745245597906
69,36.870499175880106,26.71346368862183,15.446045207007664
70,37.68399915769696,26.86797827269331,15.391272183065631
71,37.704999157227576,27.018492451645173,15.336543737593722
72,37.68399915769696,27.164595283234924,15.28150645556415
73,37.14749916968867,27.299499389808624,15.221604366612517
74,37.08449917109683,27.429966053559134,15.161383106201388
75,37.083499171119186,27.556986226158607,15.101424573435686
76,37.09249917091802,27.680824056610028,15.041835592370694
77,37.075499171298,27.801268609362435,14.982427043183709
78,37.18649916881695,27.920068996190977,14.924226736862963
79,37.31149916602298,28.037461873313873,14.867316261432839
80,36.78399917781353,28.145443815344734,14.806790597698726
81,36.48349918453023,28.24712741740797,14.744655995940636
82,36.61299918163568,28.347921053121556,14.683957634226505
83,36.96799917370081,28.450541030747498,14.62620199956433
84,36.7564991784282,28.548258185426096,14.56746707380644
85,37.3594991649501,28.65071447588568,14.513297207229016
86,36.82599917687476,28.74468326555222,14.45593601947036
87,36.36749918712303,28.831306173751894,14.396256028204133
88,36.77799917794764,28.920594859192292,14.339633491365745
89,36.8144991771318,29.0083049071694,14.2837336552187
90,36.98499917332083,29.095960888116117,14.229354695061287
91,36.94999917410314,29.181330869485542,14.17522260646506
92,37.150999169610444,29.2670262275514,14.122745611694995
93,36.45899918507784,29.343536578163384,14.066787869449913
94,36.95099917408079,29.42361513180462,14.01407910982922
95,37.39849916407839,29.506686840474142,13.9643913040371
96,36.57699918244034,29.579576658432558,13.910568375030648
97,37.03949917210266,29.655698316735315,13.859705983985934
98,37.10849917056039,29.730979133440616,13.809653073839343
99,36.35499918740243,29.797219333980234,13.756229188705305
100,36.7729991780594,30.159514325882306,13.454790890962988
