episode,score,ma,std
0,0.5709999872371554,0.5709999872371554,0.0
1,0.5679999873042106,0.569499987270683,0.0014999999664723762
2,0.6554999853484332,0.5981666532965998,0.04055928354909444
3,0.8679999805986881,0.6656249851221219,0.12200684902725183
4,0.8924999800510705,0.7109999841079115,0.1419299091082939
5,0.8799999803304672,0.7391666501450042,0.14406094067372785
6,0.7724999827332795,0.743928554800472,0.13388358945452908
7,0.9554999786429107,0.7703749827807769,0.14345768872736459
8,1.0849999757483602,0.8053333153327306,0.1675413675970188
9,0.8259999815374612,0.8073999819532036,0.15906457452535758
10,1.483499966841191,0.8688636169430205,0.24653434493670837
11,1.1944999733008443,0.8959999799728392,0.25261523208350833
12,1.8069999596104025,0.9660769014834211,0.34327095763211435
13,2.110499952826649,1.0478214051507944,0.44304209576887565
14,2.322999948076904,1.1328333080125352,0.5332718595389805
15,2.5179999437183143,1.2194062227441465,0.6156526942132668
16,3.1144999303855,1.3308823231936378,0.7453611182626018
17,3.207499928306788,1.435138856811035,0.8423056429918561
18,3.163499929290265,1.5261052290467838,0.906137772494113
19,3.028999932296574,1.6012499642092735,0.9419762591667245
20,3.387999924272299,1.686333295640846,0.994911774921407
21,4.140499907452613,1.797886323450472,1.098263138688814
22,4.249999905005097,1.904499957431108,1.1848212955811401
23,4.572999897785484,2.015687454945873,1.2765778253110958
24,4.32299990337342,2.1079799528829755,1.3299979813985603
25,4.906499890331179,2.2156153350925214,1.410848896672782
26,6.502999854646623,2.374407354335266,1.6038578884780124
27,5.668999873287976,2.492071372869291,1.6894674592522392
28,6.180999861843884,2.6192758035235877,1.7913523463364305
29,4.281999904289842,2.6746999402157963,1.7863542950233646
30,6.107999863475561,2.7854515506435304,1.8590593779054636
31,6.966499844286591,2.916109309819876,1.9690895208878092
32,7.163999839872122,3.0448332652760044,2.0712446997396046
33,7.3394998359493915,3.171146987942869,2.165732369238455
34,7.082499841693789,3.2828999266214667,2.2318158116950104
35,6.527999854087829,3.37304159127331,2.2642954412921688
36,6.569499853160233,3.459432355108092,2.292846804712717
37,6.059499864559621,3.5278551843041845,2.300439697468706
38,5.44549987828359,3.577025561072887,2.2908957845128577
39,6.467999855428934,3.649299918431788,2.3066681891085583
40,5.631499874126166,3.697646258814578,2.298790827096186
41,9.611999785155058,3.838464199917923,2.4436932455200036
42,11.664499739278108,4.020465026414672,2.6877466476818497
43,9.969999777153134,4.155681725295091,2.801070067900802
44,10.681999761238695,4.300711014982727,2.932083199327383
45,12.504499720502645,4.479054247711421,3.137116835693648
46,11.480499743390828,4.628021173151408,3.26387822147244
47,11.405999745056032,4.769229060066088,3.371665756052579
48,15.367999656498432,4.985530500809605,3.6581238845791266
49,14.480999676324426,5.1754398843199025,3.8576477380843754
50,15.298999658040703,5.373941056353644,4.069372037042984
51,14.199499682616443,5.543663337627928,4.208374934605601
52,16.17049963856116,5.744169682928555,4.412120356962882
53,13.285499703045934,5.883823942560359,4.487759483802946
54,15.349999656900764,6.055936228275639,4.623140289450269
55,16.07849964061752,6.2349105749246,4.770063703326774
56,16.75399962551892,6.419455996864851,4.925598045120866
57,17.06299961861223,6.6029653696535995,5.075699796551546
58,21.031499529909343,6.8475167960986125,5.366077265653193
59,22.987499486189336,7.116516507600124,5.708253846530475
60,23.79799946807325,7.389983441378373,6.044588093398674
61,25.91349942078814,7.688749828143046,6.433714372226455
62,29.198499347362667,8.030174423686214,6.925535410509721
